Samples,timestamp,Roll,Pitch,Yow,X,Y,Z,RSSI,Distance,Label
2264,52:06.2,-0.04,0.03,0.02,0.48,-0.13,10.91,-69,11.81034395,CD
2265,52:06.3,-0.04,0.03,0.01,0.48,-0.13,10.91,-69,11.81034395,CD
2266,52:06.4,-0.04,0.03,0.01,0.49,-0.14,10.91,-69,11.81034395,CD
2267,52:06.4,-0.04,0.03,0.01,0.49,-0.14,10.91,-69,11.81034395,CD
2268,52:06.5,-0.04,0.03,0.01,0.5,-0.14,10.9,-69,11.81034395,CD
2269,52:06.6,-0.04,0.03,0.01,0.49,-0.14,10.91,-69,11.81034395,CD
2270,52:06.6,-0.04,0.03,0.01,0.49,-0.13,10.9,-69,11.81034395,CD
2271,52:06.7,-0.04,0.03,0.01,0.5,-0.14,10.91,-69,11.81034395,CD
2272,52:06.8,-0.04,0.03,0.01,0.49,-0.14,10.9,-69,11.81034395,CD
2273,52:06.8,-0.04,0.03,0.01,0.5,-0.14,10.91,-69,11.81034395,CD
2274,52:06.9,-0.04,0.03,0.01,0.5,-0.13,10.91,-69,11.81034395,CD
2275,52:06.9,-0.04,0.03,0.01,0.49,-0.13,10.9,-69,11.81034395,CD
2276,52:07.1,-0.04,0.03,0.01,0.5,-0.13,10.9,-69,11.81034395,CD
2277,52:07.8,-0.04,0.03,0.01,0.49,-0.13,10.91,-69,11.81034395,CD
2278,52:07.2,-0.04,0.03,0.01,0.49,-0.13,10.91,-69,11.81034395,CD
2279,52:07.2,-0.04,0.03,0.01,0.48,-0.13,10.91,-69,11.81034395,CD
2280,52:07.3,-0.04,0.03,0.01,0.49,-0.13,10.9,-69,11.81034395,CD
2281,52:07.4,-0.04,0.03,0.01,0.49,-0.14,10.91,-69,11.81034395,CD
2282,52:07.4,-0.04,0.03,0.01,0.49,-0.14,10.91,-69,11.81034395,CD
2283,52:07.5,-0.04,0.03,0.02,0.48,-0.13,10.92,-69,11.81034395,CD
2284,52:07.6,-0.04,0.03,0.01,0.49,-0.13,10.9,-69,11.81034395,CD
2285,52:07.6,-0.04,0.03,0.01,0.5,-0.14,10.91,-69,11.81034395,CD
2286,52:07.7,-0.04,0.03,0.01,0.5,-0.13,10.9,-69,11.81034395,CD
2287,52:07.7,-0.04,0.03,0.01,0.49,-0.14,10.91,-69,11.81034395,CD
2288,52:07.8,-0.04,0.03,0.01,0.48,-0.13,10.91,-69,11.81034395,CD
2289,52:07.9,-0.04,0.03,0.01,0.49,-0.12,10.89,-69,11.81034395,CD
2290,52:07.9,-0.04,0.03,0.01,0.48,-0.13,10.9,-69,11.81034395,CD
2291,52:08.2,-0.04,0.03,0.01,0.49,-0.13,10.91,-69,11.81034395,CD
2292,52:08.7,-0.04,0.03,0.01,0.5,-0.13,10.91,-69,11.81034395,CD
2293,52:08.1,-0.04,0.03,0.01,0.5,-0.13,10.92,-69,11.81034395,CD
2294,52:08.2,-0.04,0.03,0.01,0.49,-0.13,10.9,-69,11.81034395,CD
2295,52:08.3,-0.04,0.03,0.01,0.49,-0.14,10.9,-69,11.81034395,CD
2296,52:08.3,-0.04,0.03,0.01,0.49,-0.13,10.9,-69,11.81034395,CD
2297,52:08.4,-0.04,0.03,0.01,0.49,-0.13,10.91,-69,11.81034395,CD
2298,52:08.5,-0.04,0.03,0.01,0.49,-0.13,10.9,-69,11.81034395,CD
2299,52:08.6,-0.04,0.03,0.01,0.49,-0.14,10.9,-69,11.81034395,CD
2300,52:08.6,0.07,-0.05,0.36,-0.11,1.6,11.03,-69,11.81034395,CD
2301,52:08.7,0.08,-0.03,1.11,0.21,1.1,10.72,-69,11.81034395,CD
2302,52:08.7,0.1,-0.04,1.98,-0.19,1.05,10.43,-69,11.81034395,CD
2303,52:08.8,-0.08,-0.05,2.51,0.15,0.03,10.89,-69,11.81034395,CD
2304,52:08.9,0.07,-0.08,2.65,0.53,-1.7,10.89,-69,11.81034395,CD
2305,52:08.9,0.03,-0.08,1.69,0.32,-2.26,10.63,-69,11.81034395,CD
2306,52:09.0,0.01,0.01,0.66,0.5,-1.25,10.9,-69,11.81034395,CD
2307,52:09.4,0.02,0.01,0.09,0.17,0.54,10.79,-69,11.81034395,CD
2308,52:10.0,0.04,-0.01,0.46,0.35,0.85,10.57,-69,11.81034395,CD
2309,52:09.2,0.13,0.02,1.26,0.1,1.02,10.38,-69,11.81034395,CD
2310,52:09.2,-0.03,0,1.73,0.81,-2.14,10.87,-68,11.23434667,CD
2311,52:09.3,-0.02,0.01,0.48,0.37,-1.13,10.99,-68,11.23434667,CD
2312,52:09.4,-0.02,0.02,0.06,0.45,-0.04,10.89,-68,11.23434667,CD
2313,52:09.5,-0.03,0.03,0.02,0.49,-0.09,10.92,-68,11.23434667,CD
2314,52:09.5,-0.04,0.03,0.02,0.46,-0.14,10.93,-68,11.23434667,CD
2315,52:09.6,0.01,-0.07,0.46,0.53,1.02,10.69,-68,11.23434667,CD
2316,52:09.7,-0.03,0.01,1.31,0.76,-0.15,10.59,-68,11.23434667,CD
2317,52:09.8,-0.02,-0.02,1.17,0.72,-1.85,10.96,-68,11.23434667,CD
2318,52:09.8,-0.02,0.02,0.38,0.48,-1.54,10.95,-68,11.23434667,CD
2319,52:09.9,-0.01,0.03,0.05,0.53,0.23,10.8,-68,11.23434667,CD
2320,52:09.9,-0.05,0.04,0.02,0.48,-0.36,10.94,-67,10.68644112,CD
2321,52:10.0,-0.04,0.03,0.02,0.52,-0.26,10.93,-67,10.68644112,CD
2322,52:10.5,-0.03,0.03,0.02,0.54,-0.1,10.88,-67,10.68644112,CD
2323,52:10.1,0.02,-0.03,0.12,0.39,0.98,10.18,-67,10.68644112,CD
2324,52:10.2,-0.02,0.08,0.84,0.03,0.9,11.07,-67,10.68644112,CD
2325,52:10.2,-0.02,0.01,0.91,0.95,-1.38,10.89,-67,10.68644112,CD
2326,52:10.3,-0.01,0.04,0.29,0.42,-1.32,10.86,-66,10.16525724,CD
2327,52:10.4,-0.01,0.03,0.07,0.48,0.19,10.86,-66,10.16525724,CD
2328,52:10.4,-0.04,0.03,0.02,0.52,-0.03,10.85,-66,10.16525724,CD
2329,52:10.5,-0.05,0.04,0.01,0.48,-0.26,10.94,-66,10.16525724,CD
2330,52:10.5,-0.04,0.03,0.01,0.47,-0.21,10.92,-66,10.16525724,CD
2331,52:10.6,-0.03,0.03,0.02,0.49,-0.08,10.88,-66,10.16525724,CD
2332,52:10.7,-0.04,0.03,0.02,0.48,-0.12,10.89,-66,10.16525724,CD
2333,52:10.7,-0.04,0.03,0.01,0.48,-0.17,10.91,-66,10.16525724,CD
2334,52:10.8,0.17,0.02,-0.01,0.54,3.07,10.21,-66,10.16525724,CD
2335,52:10.8,0.11,0.04,-0.12,-0.24,4.6,9.94,-66,10.16525724,CD
2336,52:10.9,0.08,0.01,-0.24,0.59,4.16,8.56,-66,10.16525724,CD
2337,52:11.0,-0.04,-0.05,-0.24,0.92,3.08,9.27,-65,9.669491793,CD
2338,52:11.3,-0.04,0.01,-0.16,0.34,1.29,10.28,-64,9.197905113,CD
2339,52:11.9,0,0.14,0.13,0.34,-3.76,10.49,-64,9.197905113,CD
2340,52:11.2,0,0.03,0.01,0.31,-5.09,11.4,-65,9.669491793,DA
2341,52:11.2,-0.05,0.07,0.13,0.4,-2.97,10.44,-65,9.669491793,DA
2342,52:11.3,-0.01,0.03,-0.05,0.39,-1.74,10.72,-65,9.669491793,DA
2343,52:11.3,-0.03,0.02,-0.02,0.46,-1.55,10.84,-65,9.669491793,DA
2344,52:11.4,-0.01,0.03,0.02,0.45,-0.76,10.9,-65,9.669491793,DA
2345,52:11.5,-0.01,0.04,0.02,0.39,0.32,10.85,-65,9.669491793,DA
2346,52:11.5,-0.05,0.03,0,0.37,-0.3,10.93,-65,9.669491793,DA
2347,52:11.6,-0.03,0.04,0.02,0.39,0.09,10.9,-66,10.16525724,DA
2348,52:11.6,-0.04,0.03,0.01,0.43,-0.1,10.93,-66,10.16525724,DA
2349,52:11.7,-0.04,0.03,0.01,0.44,-0.09,10.92,-66,10.16525724,DA
2350,52:11.7,-0.04,0.03,0.02,0.42,-0.03,10.92,-67,10.68644112,DA
2351,52:11.8,-0.04,0.03,0.01,0.44,-0.05,10.91,-67,10.68644112,DA
2352,52:11.9,-0.04,0.03,0.01,0.43,-0.07,10.9,-68,11.23434667,DA
2353,52:11.9,-0.04,0.03,0.01,0.43,-0.06,10.91,-68,11.23434667,DA
2354,52:12.0,-0.04,0.03,0.01,0.43,-0.06,10.91,-69,11.81034395,DA
2355,52:12.4,-0.04,0.03,0.01,0.43,-0.07,10.92,-69,11.81034395,DA
2356,52:12.9,-0.04,0.03,0.01,0.43,-0.06,10.93,-69,11.81034395,DA
2357,52:12.1,-0.04,0.03,0.01,0.43,-0.06,10.91,-70,12.41587323,DA
2358,52:12.2,-0.04,0.03,0.01,0.42,-0.05,10.91,-70,12.41587323,DA
2359,52:12.3,-0.04,0.03,0.01,0.43,-0.06,10.92,-72,13.72166201,DA
2360,52:12.3,-0.04,0.03,0.01,0.43,-0.06,10.92,-72,13.72166201,DA
2361,52:12.4,-0.04,0.03,0.01,0.43,-0.07,10.92,-72,13.72166201,DA
2362,52:12.4,-0.04,0.03,0.01,0.44,-0.06,10.92,-71,13.05244866,DA
2363,52:12.5,-0.04,0.03,0.01,0.43,-0.07,10.92,-71,13.05244866,DA
2364,52:12.6,-0.04,0.03,0.01,0.44,-0.06,10.92,-71,13.05244866,DA
2365,52:12.6,-0.04,0.03,0.01,0.43,-0.06,10.92,-71,13.05244866,DA
2366,52:12.7,-0.04,0.03,0.01,0.43,-0.06,10.92,-71,13.05244866,DA
2367,52:12.7,-0.04,0.03,0.01,0.43,-0.05,10.93,-71,13.05244866,DA
2368,52:12.8,-0.04,0.03,0.01,0.44,-0.05,10.93,-71,13.05244866,DA
2369,52:12.9,-0.04,0.03,0.01,0.43,-0.06,10.92,-71,13.05244866,DA
2370,52:12.9,-0.04,0.03,0.01,0.43,-0.05,10.92,-71,13.05244866,DA
2371,52:13.0,-0.04,0.03,0.01,0.42,-0.06,10.9,-71,13.05244866,DA
2372,52:13.3,-0.04,0.03,0.01,0.42,-0.06,10.91,-71,13.05244866,DA
2373,52:13.8,-0.04,0.03,0.01,0.42,-0.07,10.91,-71,13.05244866,DA
2374,52:13.1,-0.04,0.03,0.01,0.42,-0.06,10.92,-71,13.05244866,DA
2375,52:13.2,-0.04,0.03,0.01,0.41,-0.05,10.91,-71,13.05244866,DA
2376,52:13.2,-0.04,0.03,0.01,0.42,-0.06,10.91,-71,13.05244866,DA
2377,52:13.3,-0.04,0.03,0.01,0.43,-0.07,10.93,-71,13.05244866,DA
2378,52:13.3,-0.04,0.03,0.01,0.43,-0.06,10.92,-71,13.05244866,DA
2379,52:13.4,-0.04,0.03,0.01,0.42,-0.06,10.93,-72,13.72166201,DA
2380,52:13.5,-0.04,0.03,0.01,0.43,-0.05,10.92,-72,13.72166201,DA
2381,52:13.5,-0.04,0.03,0.01,0.44,-0.07,10.93,-73,14.42518667,DA
2382,52:13.6,-0.04,0.03,0.01,0.42,-0.06,10.93,-73,14.42518667,DA
2383,52:13.6,-0.04,0.03,0.02,0.43,-0.06,10.93,-73,14.42518667,DA
2384,52:13.7,-0.04,0.03,0.01,0.43,-0.05,10.92,-73,14.42518667,DA
2385,52:13.8,-0.04,0.03,0.01,0.44,-0.06,10.91,-73,14.42518667,DA
2386,52:13.8,-0.04,0.03,0.02,0.43,-0.06,10.92,-73,14.42518667,DA
2387,52:13.9,-0.04,0.03,0.01,0.42,-0.07,10.92,-73,14.42518667,DA
2388,52:13.9,-0.04,0.03,0.01,0.42,-0.06,10.92,-73,14.42518667,DA
2389,52:14.0,-0.04,0.03,0.01,0.43,-0.07,10.92,-73,14.42518667,DA
2390,52:14.5,-0.04,0.03,0.01,0.43,-0.07,10.93,-73,14.42518667,DA
2391,52:14.1,-0.04,0.03,0.01,0.43,-0.06,10.91,-73,14.42518667,DA
2392,52:14.2,-0.04,0.03,0.01,0.42,-0.07,10.92,-73,14.42518667,DA
2393,52:14.2,-0.04,0.03,0.01,0.42,-0.05,10.92,-73,14.42518667,DA
2394,52:14.3,-0.04,0.03,0.01,0.43,-0.06,10.91,-73,14.42518667,DA
2395,52:14.3,-0.04,0.03,0.01,0.43,-0.06,10.91,-73,14.42518667,DA
2396,52:14.4,-0.04,0.03,0.01,0.43,-0.06,10.92,-73,14.42518667,DA
2397,52:14.5,-0.04,0.03,0.01,0.43,-0.07,10.91,-73,14.42518667,DA
2398,52:14.5,-0.04,0.03,0.01,0.43,-0.06,10.92,-73,14.42518667,DA
2399,52:14.6,-0.04,0.03,0.01,0.43,-0.07,10.93,-73,14.42518667,DA
2400,52:14.6,-0.04,0.03,0.01,0.42,-0.06,10.92,-73,14.42518667,DA
2401,52:14.7,-0.04,0.03,0.01,0.42,-0.06,10.92,-73,14.42518667,DA
2402,52:14.8,-0.04,0.03,0.01,0.42,-0.05,10.92,-73,14.42518667,DA
2403,52:14.8,-0.04,0.03,0.01,0.42,-0.07,10.92,-73,14.42518667,DA
2404,52:14.9,-0.04,0.03,0.01,0.42,-0.06,10.92,-73,14.42518667,DA
2405,52:14.9,-0.04,0.03,0.01,0.42,-0.06,10.92,-73,14.42518667,DA
2406,52:15.0,-0.04,0.03,0.01,0.43,-0.05,10.91,-73,14.42518667,DA
2407,52:15.5,-0.03,0.03,0.01,0.36,3.4,10.28,-73,14.42518667,DA
2408,52:15.1,-0.21,-0.04,0.16,0.32,4.48,9.63,-73,14.42518667,DA
2409,52:15.2,-0.04,-0.08,0.22,0.94,4.53,9.95,-73,14.42518667,DA
2410,52:15.3,0.05,0.16,-0.01,1.05,3.01,9.8,-73,14.42518667,DA
2411,52:15.3,0,0.11,-0.05,-0.07,1.21,11.54,-73,14.42518667,DA
2412,52:15.4,-0.14,-0.06,0,0.88,1.07,11.4,-73,14.42518667,DA
2413,52:15.5,0.07,0.16,0.03,0.41,-0.5,8.92,-72,13.72166201,DA
2414,52:15.5,-0.07,0.05,-0.01,0.44,-4.59,10.87,-71,13.05244866,DA
2415,52:15.6,-0.14,0,-0.08,0.44,-5.05,11.06,-71,13.05244866,DA
2416,52:15.7,0.01,-0.03,-0.12,0.59,-3.88,10.25,-69,11.81034395,DA
2417,52:15.7,0.01,0.01,-0.05,0.44,-2.13,10.67,-69,11.81034395,DA
2418,52:15.8,-0.07,0.03,-0.07,0.53,-1.68,10.88,-68,11.23434667,DA
2419,52:15.8,-0.07,0.02,0.03,0.53,-1.42,11.07,-67,10.68644112,DA
2420,52:15.9,0,0.03,0.02,0.43,0.33,10.79,-67,10.68644112,DA
2421,52:16.0,-0.05,0.03,0,0.45,-0.33,10.91,-66,10.16525724,DA
2422,52:16.1,-0.03,0.03,0.01,0.52,-0.08,10.92,-66,10.16525724,DA
2423,52:16.7,-0.04,0.03,0.02,0.51,-0.21,10.92,-66,10.16525724,DA
2424,52:16.1,-0.04,0.03,0.02,0.5,-0.12,10.91,-66,10.16525724,DA
2425,52:16.2,-0.04,0.03,0.01,0.5,-0.16,10.92,-66,10.16525724,DA
2426,52:16.2,-0.04,0.03,0.01,0.5,-0.17,10.9,-66,10.16525724,DA
